order_id,customer_id,service_type,pickup_zone,dropoff_zone,order_value,driver_id,delivery_status,route_distance_km,manual_route_override_count,customer_rating_post_delivery,age,zone_clean,customer_type,loyalty_score,has_complaint
O00986,C0303,Parcel,South,South,111.61,D026,Delayed,12.6,1.0,3.71,66,North,Consumer,76.7,0
O00987,C0612,Retail,WEST,Ctr,115.17,D057,OnTime,14.0,1.0,3.96,53,Central,Consumer,82.3,0
O00988,C0330,Parcel,CENTRAL,RiverSide,43.93,D131,Failed,6.97,2.0,1.92,37,East,SME,23.2,0
O00989,C0351,Medical,north,Central,89.8,D133,Failed,9.57,0.0,2.25,66,Central,Enterprise,48.6,1
O00990,C0053,Retail,South,CENTRAL,199.17,,,,,,22,Central,Consumer,45.7,0
O00991,C0175,Business,East,Ctr,61.06,D168,OnTime,10.66,1.0,4.63,37,Central,Consumer,86.4,0
O00992,C0438,Retail,Ctr,South,54.25,D083,Failed,27.82,1.0,3.12,22,North,Consumer,54.0,0
O00993,C0440,Passenger,EAST,north,51.85,D055,OnTime,10.76,1.0,4.77,48,East,Consumer,63.8,0
O00994,C0521,Retail,SOUTH,SOUTH,40.11,,,,,,47,Central,Consumer,62.3,0
O00995,C0622,Passenger,Central,West,202.67,D139,OnTime,12.14,4.0,3.48,22,Riverside,Consumer,54.2,0
O00996,C0238,Passenger,Central,EAST,52.53,D037,OnTime,10.5,2.0,4.08,56,West,Consumer,65.0,0
O00997,C0560,Retail,South,West,59.22,,,,,,29,North,SME,59.0,0
O00998,C0169,Parcel,North,South,23.86,,,,,,77,North,Consumer,,1
O00999,C0613,Retail,RiverSide,SOUTH,170.69,D089,OnTime,2.53,0.0,3.73,40,North,Consumer,45.5,1
O01000,C0576,Retail,AIRPORT,WEST,59.9,D035,OnTime,35.25,1.0,5.0,65,East,SME,50.2,0
O01001,C0413,Passenger,WEST,Ctr,78.37,,,,,,32,Riverside,Consumer,57.4,0
O01002,C0607,Business,WEST,West,109.31,D071,Delayed,26.61,1.0,4.05,44,North,Consumer,63.1,0
O01003,C0473,Passenger,AIRPORT,WEST,60.87,,,,,,72,Airport,Consumer,39.8,0
O01004,C0056,Retail,Central,Airport,98.19,D147,Failed,11.9,0.0,2.26,54,North,Consumer,71.1,0
O01005,C0104,Business,RiverSide,SOUTH,127.67,D023,Failed,13.78,0.0,2.96,39,East,Consumer,66.2,1
O01006,C0112,Parcel,CENTRAL,East,74.48,D048,Delayed,15.66,1.0,2.55,25,North,Consumer,42.1,0
O01007,C0556,Medical,Riverside,RiverSide,46.92,D121,Delayed,9.31,0.0,2.51,20,East,Consumer,48.9,0
O01008,C0575,Parcel,West,north,76.64,,,,,,25,Riverside,Consumer,77.2,0
O01009,C0545,Passenger,EAST,Riverside,167.86,D058,OnTime,1.84,0.0,4.35,18,South,Consumer,66.9,0
O01010,C0018,Business,WEST,South,55.14,D121,OnTime,9.72,0.0,5.0,56,West,Consumer,63.2,0
O01011,C0257,Business,AIRPORT,SOUTH,103.05,D076,Failed,32.37,3.0,1.71,34,West,Consumer,55.0,0
O01012,C0532,Retail,Riverside,Ctr,99.1,D006,Delayed,10.15,0.0,2.81,73,South,Consumer,76.5,1
O01013,C0185,Passenger,Ctr,north,76.79,D159,OnTime,17.4,0.0,3.75,40,South,Consumer,77.5,0
O01014,C0106,Medical,South,Airport,47.39,,,,,,22,Central,Consumer,63.0,0
O01015,C0226,Passenger,RiverSide,Ctr,40.54,,,,,,74,West,Consumer,47.2,1
O01016,C0407,Retail,Airport,SOUTH,76.82,D073,OnTime,23.74,4.0,5.0,47,Riverside,Consumer,77.2,0
O01017,C0201,Retail,CENTRAL,WEST,30.84,D102,OnTime,12.39,1.0,4.57,49,Central,Consumer,69.2,0
O01018,C0180,Parcel,West,AIRPORT,98.9,,,,,,64,West,Consumer,50.3,1
O01019,C0626,Parcel,West,EAST,206.52,D071,OnTime,8.49,0.0,3.3,45,South,Consumer,61.6,0
O01020,C0321,Retail,Airport,South,77.64,D028,Delayed,30.71,1.0,3.81,51,South,Consumer,99.0,1
O01021,C0625,Retail,WEST,CENTRAL,78.29,,,,,,66,Central,Consumer,33.0,0
O01022,C0061,Retail,East,SOUTH,43.98,D141,Delayed,2.38,0.0,3.21,78,Riverside,Consumer,60.9,0
O01023,C0243,Parcel,RiverSide,Ctr,89.2,D030,OnTime,13.63,0.0,4.33,31,Riverside,Consumer,63.0,0
O01024,C0396,Passenger,NORTH,WEST,129.76,,,,,,76,Riverside,Consumer,67.2,1
O01025,C0390,Parcel,WEST,North,75.72,D023,Delayed,11.02,1.0,5.0,51,Central,Consumer,66.5,0
O01026,C0309,Business,West,Ctr,20.25,D034,Delayed,4.66,0.0,3.72,78,Airport,SME,29.0,0
O01027,C0492,Parcel,EAST,Central,97.55,D088,Failed,15.81,0.0,3.5,22,West,Consumer,60.0,0
O01028,C0373,Passenger,SOUTH,South,109.71,,,,,,34,South,Consumer,46.8,0
O01029,C0478,Retail,EAST,NORTH,87.86,,,,,,43,North,Consumer,43.6,0
O01030,C0279,Parcel,Ctr,West,186.34,D059,OnTime,5.12,1.0,5.0,75,South,Consumer,62.8,1
O01031,C0578,Business,East,Central,80.04,D105,OnTime,6.01,2.0,3.96,63,Central,SME,74.1,0
O01032,C0357,Passenger,WEST,EAST,74.27,,,,,,25,Airport,Consumer,67.0,0
O01033,C0234,Medical,WEST,Central,11.57,D101,OnTime,11.14,0.0,4.65,71,North,Consumer,54.1,0
O01034,C0032,Business,East,SOUTH,9.2,,,,,,69,West,Consumer,85.0,1
O01035,C0508,Business,EAST,RiverSide,54.57,D121,OnTime,18.52,1.0,4.4,76,East,Consumer,64.2,0
O01036,C0647,Medical,CENTRAL,NORTH,66.82,D026,OnTime,13.64,1.0,4.27,42,East,Consumer,,1
O01037,C0226,Passenger,South,NORTH,55.58,D076,OnTime,15.54,0.0,3.51,74,West,Consumer,47.2,0
O01038,C0141,Business,West,SOUTH,20.72,D145,OnTime,19.41,2.0,4.41,37,West,Consumer,29.6,0
O01039,C0171,Passenger,West,Riverside,84.17,D010,Failed,16.76,1.0,4.17,47,South,Consumer,82.4,1
O01040,C0290,Passenger,AIRPORT,CENTRAL,59.93,D094,Delayed,32.97,3.0,2.81,30,North,Consumer,49.6,0
O01041,C0551,Passenger,South,West,41.43,D154,OnTime,9.09,0.0,4.73,51,North,SME,65.0,0
O01042,C0571,Passenger,AIRPORT,EAST,54.55,D100,Delayed,22.0,1.0,4.79,33,South,Consumer,44.1,0
O01043,C0371,Retail,CENTRAL,RiverSide,93.72,,,,,,57,East,Consumer,28.5,1
O01044,C0190,Retail,AIRPORT,Riverside,70.39,D117,Delayed,29.8,1.0,4.7,39,Airport,Consumer,61.6,0
O01045,C0506,Parcel,Ctr,AIRPORT,53.78,D068,Delayed,12.18,0.0,4.34,19,Airport,Enterprise,56.3,0
O01046,C0591,Retail,SOUTH,East,169.64,,,,,,60,West,Enterprise,,1
O01047,C0121,Parcel,West,RiverSide,32.59,D085,OnTime,21.48,1.0,4.67,25,South,Consumer,90.9,0
O01048,C0458,Medical,Airport,AIRPORT,160.1,,,,,,37,Central,Enterprise,61.5,0
O01049,C0527,Retail,West,West,69.8,D088,OnTime,17.09,1.0,4.21,73,Central,Consumer,86.2,0
O01050,C0363,Passenger,CENTRAL,South,73.98,,,,,,48,Airport,SME,49.4,0
O01051,C0288,Retail,Central,AIRPORT,74.57,D111,Delayed,11.95,0.0,3.03,51,West,Consumer,65.6,0
O01052,C0429,Retail,East,SOUTH,91.5,,,,,,31,South,Consumer,66.6,0
O01053,C0106,Passenger,EAST,West,285.05,D038,OnTime,3.33,0.0,,22,Central,Consumer,63.0,0
O01054,C0216,Retail,South,Airport,260.15,D045,OnTime,8.58,0.0,4.78,50,Riverside,Consumer,51.9,0
O01055,C0621,Parcel,north,South,33.59,D096,OnTime,23.42,1.0,4.35,78,Central,Consumer,55.3,0
O01056,C0203,Retail,EAST,AIRPORT,111.26,D134,Delayed,11.83,1.0,4.95,33,Central,Consumer,,0
O01057,C0579,Passenger,AIRPORT,north,50.3,D028,Delayed,19.31,2.0,3.67,61,Central,Consumer,82.4,0
O01058,C0215,Retail,AIRPORT,WEST,179.11,D033,OnTime,23.45,3.0,3.15,67,North,SME,64.4,0
O01059,C0107,Business,East,East,19.55,D005,OnTime,12.94,2.0,3.72,64,Airport,Consumer,46.2,0
O01060,C0277,Parcel,West,north,103.55,,,,,,51,South,Consumer,39.1,0
O01061,C0535,Retail,Central,WEST,13.17,D121,OnTime,15.83,3.0,4.49,39,South,Consumer,38.6,0
O01062,C0559,Medical,East,Central,128.73,D125,OnTime,15.33,0.0,5.0,72,North,Consumer,72.0,0
O01063,C0054,Retail,East,Riverside,47.11,D034,OnTime,9.89,0.0,4.0,75,West,Consumer,42.4,1
O01064,C0095,Passenger,CENTRAL,AIRPORT,48.29,D062,Delayed,16.44,2.0,4.7,23,South,SME,50.8,1
O01065,C0436,Parcel,South,South,35.51,,,,,,20,Riverside,SME,42.5,1
O01066,C0084,Business,EAST,Airport,54.18,,,,,,33,Airport,Consumer,55.8,0
O01067,C0304,Retail,north,West,8.17,D113,Delayed,12.43,0.0,5.0,56,Riverside,Consumer,72.4,0
O01068,C0089,Passenger,RiverSide,WEST,53.32,D041,Delayed,13.75,0.0,2.32,40,Riverside,Consumer,62.7,0
O01069,C0219,Passenger,Central,north,18.2,D011,OnTime,7.12,0.0,3.8,29,Central,Consumer,74.6,0
O01070,C0335,Parcel,East,NORTH,153.81,,,,,,33,North,SME,45.3,0
O01071,C0055,Retail,South,EAST,97.8,D043,Delayed,13.21,1.0,4.41,34,East,Enterprise,80.3,0
O01072,C0384,Passenger,WEST,north,172.79,D026,Delayed,16.56,2.0,2.12,24,Riverside,Consumer,67.4,0
O01073,C0047,Passenger,Central,Airport,34.23,D084,Delayed,21.74,1.0,2.22,25,East,Consumer,81.3,0
O01074,C0499,Passenger,Ctr,SOUTH,51.75,,,,,,40,Central,Consumer,55.9,0
O01075,C0260,Passenger,East,AIRPORT,181.2,D099,OnTime,9.72,1.0,4.34,21,East,Consumer,64.3,0
O01076,C0035,Business,SOUTH,AIRPORT,46.37,D091,OnTime,12.55,0.0,3.52,22,East,Consumer,46.7,0
O01077,C0021,Retail,North,Riverside,130.85,D046,Failed,6.34,1.0,4.22,30,Central,SME,63.6,0
O01078,C0622,Parcel,AIRPORT,Riverside,91.33,,,,,,22,Riverside,Consumer,54.2,0
O01079,C0017,Passenger,South,Riverside,190.5,D158,OnTime,17.43,0.0,3.57,30,South,SME,72.1,0
O01080,C0107,Passenger,Ctr,North,65.57,,,,,,64,Airport,Consumer,46.2,1
O01081,C0581,Medical,West,Airport,10.07,D157,Delayed,14.68,0.0,4.4,78,North,Consumer,48.1,0
O01082,C0530,Medical,RiverSide,WEST,43.58,D129,OnTime,10.8,0.0,4.13,28,West,SME,55.9,0
O01083,C0156,Retail,EAST,South,29.43,D124,Delayed,13.35,1.0,2.82,26,East,SME,,0
O01084,C0416,Passenger,Central,SOUTH,64.17,,,,,,34,South,Consumer,66.0,0
O01085,C0051,Medical,CENTRAL,West,150.85,,,,,,37,East,Consumer,49.3,1
O01086,C0276,Passenger,Airport,South,140.6,D100,Delayed,31.74,2.0,2.18,47,South,Consumer,66.9,0
O01087,C0248,Parcel,Airport,WEST,116.34,D089,OnTime,24.56,1.0,3.83,59,Central,Consumer,71.1,0
O01088,C0444,Parcel,north,WEST,49.16,D049,OnTime,9.91,1.0,4.8,67,Central,Consumer,80.5,1
O01089,C0035,Retail,RiverSide,NORTH,7.74,D144,OnTime,12.43,2.0,5.0,22,East,Consumer,46.7,0
O01090,C0414,Medical,South,Airport,58.6,D150,OnTime,8.63,1.0,4.98,21,Riverside,SME,77.3,0
O01091,C0471,Business,RiverSide,AIRPORT,49.37,,,,,,42,North,Consumer,59.9,0
O01092,C0482,Passenger,north,EAST,97.48,D052,OnTime,5.31,0.0,3.76,73,Riverside,Enterprise,74.8,0
O01093,C0205,Retail,Riverside,West,38.72,D105,OnTime,14.79,2.0,4.55,62,Central,Consumer,52.1,0
O01094,C0204,Parcel,East,RiverSide,208.68,D052,OnTime,6.68,2.0,4.05,78,Riverside,Consumer,87.1,0
O01095,C0612,Business,South,AIRPORT,23.65,D077,OnTime,16.16,1.0,3.89,53,Central,Consumer,82.3,0
O01096,C0036,Passenger,North,AIRPORT,163.56,,,,,,36,Airport,Consumer,66.4,0
O01097,C0390,Retail,Airport,north,59.58,D027,OnTime,33.86,3.0,4.76,51,Central,Consumer,66.5,0
O01098,C0093,Retail,North,Riverside,17.79,D136,Delayed,11.16,1.0,2.82,48,North,Consumer,41.2,0
O01099,C0302,Retail,East,Ctr,35.33,D039,OnTime,10.4,1.0,3.91,35,West,Consumer,60.0,0
O01100,C0239,Business,AIRPORT,East,41.49,D036,OnTime,22.62,1.0,4.95,65,Central,SME,80.0,0
O01101,C0023,Parcel,RiverSide,north,38.39,D131,OnTime,20.39,2.0,5.0,52,South,Consumer,73.1,1
O01102,C0323,Passenger,Airport,WEST,81.39,D160,OnTime,32.81,0.0,4.79,69,East,Consumer,70.8,0
O01103,C0337,Passenger,NORTH,EAST,95.68,,,,,,71,North,Consumer,45.8,0
O01104,C0480,Parcel,EAST,RiverSide,55.13,D090,OnTime,6.72,0.0,4.51,26,North,Enterprise,67.6,1
O01105,C0239,Business,East,WEST,13.4,D142,Delayed,13.85,1.0,4.29,65,Central,SME,80.0,0
O01106,C0175,Business,EAST,Ctr,22.49,D060,OnTime,11.36,0.0,4.05,37,Central,Consumer,86.4,1
O01107,C0182,Business,Airport,Central,282.35,D082,Delayed,37.41,2.0,4.22,21,East,Enterprise,47.2,1
O01108,C0235,Parcel,NORTH,Central,164.37,D135,OnTime,15.77,0.0,4.48,35,Airport,Enterprise,43.7,0
O01109,C0598,Business,AIRPORT,Riverside,16.12,D107,OnTime,33.69,1.0,3.55,28,North,Consumer,66.7,0
O01110,C0232,Passenger,South,Airport,82.48,,,,,,45,South,SME,27.7,0
O01111,C0167,Retail,SOUTH,north,18.03,D054,OnTime,12.36,0.0,4.26,72,Central,Consumer,52.5,0
O01112,C0301,Business,East,WEST,278.14,D013,Failed,12.99,1.0,4.06,40,Riverside,SME,58.6,0
O01113,C0599,Passenger,RiverSide,NORTH,94.63,,,,,,40,North,Consumer,81.4,0
O01114,C0278,Passenger,Riverside,East,94.52,D164,OnTime,11.1,2.0,4.33,30,Riverside,SME,95.2,0
O01115,C0492,Business,West,Ctr,63.15,D140,Failed,13.65,1.0,2.1,22,West,Consumer,60.0,0
O01116,C0556,Medical,East,WEST,61.33,D123,OnTime,1.21,1.0,4.08,20,East,Consumer,48.9,0
O01117,C0296,Parcel,Airport,EAST,59.12,D089,OnTime,23.28,4.0,3.45,28,North,Enterprise,41.9,0
O01118,C0106,Passenger,WEST,WEST,65.93,D038,OnTime,17.64,0.0,4.01,22,Central,Consumer,63.0,0
O01119,C0627,Medical,Ctr,North,47.89,,,,,,54,Airport,Consumer,53.8,1
O01120,C0182,Medical,South,West,62.79,,,,,,21,East,Enterprise,47.2,0
O01121,C0078,Retail,CENTRAL,SOUTH,73.49,D074,OnTime,3.63,2.0,4.29,40,East,Consumer,35.2,1
O01122,C0390,Parcel,SOUTH,Riverside,131.53,D008,Delayed,1.2,2.0,2.15,51,Central,Consumer,66.5,0
O01123,C0274,Parcel,South,West,98.07,D001,Failed,6.23,1.0,4.41,66,Riverside,SME,66.0,0
O01124,C0015,Business,Riverside,South,148.02,D017,OnTime,16.51,0.0,3.76,37,South,SME,54.5,1
O01125,C0510,Parcel,West,Central,47.38,,,,,,42,West,Consumer,67.4,1
O01126,C0587,Parcel,SOUTH,Central,15.01,D085,Delayed,21.98,4.0,2.72,28,South,Consumer,55.7,0
O01127,C0296,Retail,Riverside,CENTRAL,104.37,D018,OnTime,17.4,1.0,3.6,28,North,Enterprise,41.9,0
O01128,C0588,Passenger,WEST,AIRPORT,12.73,D108,Failed,13.97,1.0,3.11,47,Riverside,SME,34.8,0
O01129,C0292,Medical,NORTH,Airport,139.29,D055,Failed,11.78,2.0,3.61,24,South,Consumer,73.2,1
O01130,C0649,Business,EAST,north,94.24,,,,,,75,Central,Enterprise,42.1,0
O01131,C0110,Medical,AIRPORT,north,150.77,,,,,,63,East,Consumer,,1
O01132,C0588,Business,South,RiverSide,81.66,D030,OnTime,18.75,1.0,4.35,47,Riverside,SME,34.8,0
O01133,C0318,Parcel,EAST,WEST,8.61,D032,OnTime,12.66,1.0,3.83,48,West,Consumer,68.2,0
O01134,C0248,Retail,CENTRAL,South,87.01,,,,,,59,Central,Consumer,71.1,1
O01135,C0505,Parcel,West,West,103.41,,,,,,36,North,Consumer,51.9,1
O01136,C0529,Retail,Ctr,NORTH,123.74,,,,,,41,Riverside,SME,43.2,1
O01137,C0213,Passenger,SOUTH,Central,101.93,D030,OnTime,16.29,0.0,4.42,53,East,Consumer,94.2,0
O01138,C0409,Parcel,AIRPORT,South,41.05,D083,OnTime,16.490000000000002,2.0,4.65,45,South,Consumer,82.8,0
O01139,C0474,Medical,EAST,EAST,87.44,D163,OnTime,17.13,1.0,4.6,40,Central,Consumer,65.5,0
O01140,C0244,Passenger,EAST,South,97.23,D107,OnTime,19.54,0.0,4.57,27,Airport,Consumer,52.7,0
O01141,C0630,Business,East,North,36.73,,,,,,57,Central,Enterprise,62.3,0
O01142,C0136,Retail,EAST,West,91.95,D022,OnTime,6.68,1.0,3.89,64,Central,Consumer,64.9,0
O01143,C0467,Retail,RiverSide,East,217.11,D083,Failed,18.52,0.0,4.27,49,West,Enterprise,58.7,0
O01144,C0571,Passenger,Riverside,South,17.71,D053,Delayed,10.41,0.0,3.5,33,South,Consumer,44.1,0
O01145,C0548,Passenger,East,NORTH,301.38,D116,OnTime,13.31,0.0,4.23,56,North,Enterprise,68.5,0
O01146,C0118,Business,South,EAST,61.63,D127,OnTime,6.04,1.0,4.27,20,South,Consumer,79.1,0
O01147,C0165,Retail,SOUTH,South,149.49,D001,Delayed,10.59,1.0,3.41,39,Airport,Consumer,69.5,0
O01148,C0606,Passenger,Ctr,Riverside,122.59,D064,OnTime,12.17,0.0,4.49,68,South,Consumer,64.3,0
O01149,C0246,Business,Riverside,AIRPORT,34.67,,,,,,32,Central,Consumer,63.8,0
O01150,C0270,Passenger,north,West,144.76,D133,OnTime,7.34,0.0,5.0,64,Central,SME,14.5,0
O01151,C0100,Retail,South,north,94.09,D039,OnTime,3.86,0.0,4.76,34,Central,Consumer,28.0,1
O01152,C0247,Passenger,Riverside,WEST,192.23,D165,OnTime,9.27,0.0,5.0,31,East,Consumer,58.9,0
O01153,C0004,Business,Ctr,AIRPORT,59.44,,,,,,75,Central,Consumer,32.5,1
O01154,C0588,Medical,SOUTH,South,25.19,D057,OnTime,11.22,1.0,4.31,47,Riverside,SME,34.8,0
O01155,C0021,Parcel,AIRPORT,East,56.45,,,,,,30,Central,SME,63.6,0
O01156,C0430,Passenger,South,WEST,47.0,,,,,,29,East,Consumer,38.3,0
O01157,C0012,Parcel,Riverside,East,123.37,D068,OnTime,17.68,1.0,4.43,60,Airport,Consumer,46.3,1
O01158,C0075,Parcel,NORTH,WEST,40.06,,,,,,43,Central,Consumer,59.2,0
O01159,C0069,Passenger,WEST,NORTH,47.65,D046,OnTime,14.66,2.0,4.62,20,Airport,SME,74.3,0
O01160,C0548,Parcel,Riverside,Airport,171.67,D067,OnTime,13.52,0.0,4.95,56,North,Enterprise,68.5,0
O01161,C0359,Passenger,Riverside,North,32.02,D049,Failed,10.61,1.0,3.99,23,Airport,Consumer,75.7,0
O01162,C0261,Passenger,RiverSide,EAST,89.31,D102,OnTime,7.84,0.0,4.18,39,Riverside,Consumer,52.4,1
O01163,C0399,Parcel,North,EAST,13.49,D071,Delayed,7.16,0.0,3.63,61,East,SME,93.0,0
O01164,C0530,Parcel,RiverSide,West,197.5,D083,Delayed,10.43,0.0,2.83,28,West,SME,55.9,0
O01165,C0478,Passenger,EAST,WEST,118.02,D022,OnTime,15.51,2.0,4.58,43,North,Consumer,43.6,0
O01166,C0053,Parcel,West,north,57.89,D024,Failed,13.01,2.0,3.36,22,Central,Consumer,45.7,0
O01167,C0336,Parcel,Central,East,103.78,D026,OnTime,16.35,4.0,4.97,33,Airport,Consumer,,0
O01168,C0575,Passenger,AIRPORT,CENTRAL,30.78,D136,Delayed,34.53,4.0,2.96,25,Riverside,Consumer,77.2,1
O01169,C0158,Parcel,Airport,EAST,145.59,D131,Failed,38.25,1.0,3.34,57,Riverside,Consumer,73.7,0
O01170,C0321,Passenger,Ctr,West,104.64,D070,OnTime,3.65,0.0,3.34,51,South,Consumer,99.0,0
O01171,C0508,Passenger,RiverSide,Ctr,52.73,D006,Failed,16.08,1.0,2.2,76,East,Consumer,64.2,1
O01172,C0383,Medical,North,RiverSide,111.98,D105,Failed,7.09,0.0,4.37,70,West,Consumer,59.6,1
O01173,C0194,Passenger,NORTH,AIRPORT,41.11,D094,OnTime,5.36,0.0,4.5,57,West,SME,60.0,0
O01174,C0605,Passenger,RiverSide,Airport,104.71,D110,OnTime,10.76,3.0,5.0,21,Airport,Consumer,54.9,0
O01175,C0623,Retail,WEST,Airport,63.42,D036,OnTime,8.75,1.0,4.22,53,Central,SME,35.8,0
O01176,C0461,Parcel,north,RiverSide,93.51,,,,,,55,East,Consumer,54.5,0
O01177,C0611,Parcel,Ctr,South,63.29,D133,OnTime,12.03,2.0,4.05,43,Airport,Consumer,37.2,0
O01178,C0362,Medical,West,Riverside,2.04,D135,OnTime,14.18,0.0,4.88,55,Central,Consumer,48.3,0
O01179,C0207,Passenger,RiverSide,CENTRAL,64.87,D097,Delayed,9.37,1.0,3.0,54,Central,Consumer,65.7,1
O01180,C0197,Passenger,Airport,CENTRAL,109.31,D049,Delayed,26.83,1.0,4.21,29,Riverside,Consumer,58.4,0
O01181,C0346,Retail,West,EAST,95.57,D031,OnTime,13.12,0.0,4.84,46,Airport,Consumer,62.9,1
O01182,C0256,Passenger,Airport,North,128.45,,,,,,58,Central,SME,45.7,0
O01183,C0351,Retail,West,Ctr,53.74,,,,,,66,Central,Enterprise,48.6,0
O01184,C0253,Business,RiverSide,West,25.61,D055,Failed,7.04,2.0,1.07,48,West,Consumer,49.4,0
O01185,C0591,Parcel,Airport,Riverside,59.09,,,,,,60,West,Enterprise,,0
O01186,C0184,Medical,RiverSide,West,96.23,,,,,,59,South,SME,67.8,0
O01187,C0451,Medical,NORTH,AIRPORT,53.13,D049,Delayed,14.53,0.0,2.42,56,East,Consumer,17.0,0
O01188,C0291,Parcel,Ctr,WEST,83.85,D145,OnTime,11.19,0.0,3.58,43,North,Enterprise,66.1,0
O01189,C0353,Parcel,Airport,RiverSide,129.6,D129,OnTime,33.39,2.0,4.94,50,West,Consumer,62.8,0
O01190,C0168,Parcel,East,Central,34.37,D114,OnTime,9.61,3.0,3.78,70,Riverside,Consumer,54.3,0
O01191,C0258,Business,East,North,91.82,D142,Delayed,16.24,3.0,3.43,50,Riverside,Consumer,71.4,0
O01192,C0200,Business,Airport,Ctr,79.83,D069,Delayed,30.97,2.0,3.07,36,Central,Consumer,48.8,0
O01193,C0519,Medical,EAST,CENTRAL,11.71,D061,OnTime,4.93,0.0,4.08,64,East,Enterprise,56.4,0
O01194,C0229,Passenger,South,Airport,88.17,D020,OnTime,22.61,1.0,4.41,52,Central,Consumer,23.4,0
O01195,C0529,Retail,AIRPORT,CENTRAL,94.26,D030,Failed,17.61,1.0,4.42,41,Riverside,SME,43.2,0
O01196,C0109,Parcel,South,EAST,79.58,D074,Delayed,16.99,0.0,2.62,78,North,Consumer,52.7,0
O01197,C0359,Retail,Ctr,AIRPORT,63.08,D046,Delayed,13.28,0.0,1.97,23,Airport,Consumer,75.7,0
O01198,C0013,Retail,NORTH,East,36.61,D080,OnTime,9.06,0.0,4.14,30,East,Enterprise,31.3,0
O01199,C0225,Business,Ctr,WEST,119.36,D125,Delayed,10.5,2.0,4.61,39,Riverside,SME,70.3,0
O01200,C0433,Passenger,RiverSide,RiverSide,68.78,D061,OnTime,16.02,0.0,4.36,27,Central,Enterprise,95.3,0
O01201,C0650,Parcel,Riverside,north,80.58,,,,,,19,South,Consumer,45.6,0
O01202,C0459,Retail,East,North,65.73,D155,OnTime,12.72,0.0,3.64,20,West,Consumer,56.1,1
O01203,C0445,Parcel,WEST,RiverSide,141.68,D050,OnTime,2.78,0.0,3.72,26,Riverside,SME,60.6,0
O01204,C0498,Passenger,EAST,CENTRAL,162.33,D033,Delayed,10.35,2.0,2.77,73,West,Enterprise,73.4,0
O01205,C0559,Parcel,WEST,NORTH,65.7,D091,OnTime,8.6,0.0,3.75,72,North,Consumer,72.0,0
O01206,C0236,Medical,CENTRAL,Riverside,142.54,D047,OnTime,16.57,1.0,4.28,25,Central,SME,57.0,0
O01207,C0197,Business,CENTRAL,RiverSide,321.68,D051,Failed,16.96,3.0,,29,Riverside,Consumer,58.4,0
O01208,C0098,Medical,Riverside,South,116.78,D117,OnTime,14.89,0.0,3.6,54,Central,Consumer,56.5,0
O01209,C0182,Parcel,RiverSide,CENTRAL,12.79,D019,Failed,13.23,1.0,3.05,21,East,Enterprise,47.2,0
O01210,C0581,Medical,Riverside,RiverSide,198.15,D016,OnTime,4.73,2.0,3.18,78,North,Consumer,48.1,0
O01211,C0345,Medical,SOUTH,SOUTH,17.36,D114,OnTime,9.66,0.0,4.47,18,North,Consumer,93.5,1
O01212,C0262,Parcel,West,SOUTH,45.3,D142,OnTime,18.32,2.0,3.76,23,North,Consumer,53.8,0
O01213,C0502,Retail,SOUTH,RiverSide,90.58,,,,,,38,West,SME,36.3,0
O01214,C0386,Medical,CENTRAL,NORTH,17.33,D118,OnTime,7.3,1.0,5.0,24,Central,Consumer,64.7,0
O01215,C0054,Business,north,Airport,205.06,D140,OnTime,12.23,0.0,3.57,75,West,Consumer,42.4,0
O01216,C0382,Passenger,WEST,Airport,37.65,D053,Delayed,13.46,2.0,2.72,32,South,Consumer,60.9,0
O01217,C0263,Passenger,CENTRAL,SOUTH,121.06,D008,OnTime,15.39,3.0,4.76,73,North,Consumer,,0
O01218,C0065,Retail,AIRPORT,north,101.68,D162,OnTime,32.79,2.0,4.64,44,Central,Consumer,52.8,0
O01219,C0164,Passenger,North,Riverside,81.91,,,,,,78,West,Consumer,70.9,1
O01220,C0006,Passenger,West,Airport,76.75,D010,OnTime,18.25,1.0,5.0,41,West,Consumer,39.9,0
O01221,C0243,Passenger,EAST,Ctr,183.7,D017,Failed,11.43,0.0,3.0,31,Riverside,Consumer,63.0,0
O01222,C0361,Retail,NORTH,EAST,105.79,D156,OnTime,12.34,1.0,4.66,65,South,Consumer,,1
O01223,C0522,Parcel,East,Riverside,97.73,D167,OnTime,13.43,0.0,4.8,28,East,Consumer,56.1,0
O01224,C0296,Passenger,Riverside,Central,136.16,,,,,,28,North,Enterprise,41.9,1
O01225,C0074,Parcel,NORTH,Ctr,165.46,D080,OnTime,8.94,0.0,3.18,40,West,SME,41.6,0
O01226,C0140,Passenger,SOUTH,SOUTH,131.87,D162,OnTime,22.66,1.0,3.7,21,Airport,Consumer,80.0,0
O01227,C0282,Medical,Ctr,north,95.27,D011,Failed,14.51,1.0,2.43,29,Riverside,Consumer,71.4,1
O01228,C0431,Retail,WEST,north,110.84,,,,,,76,West,SME,43.1,0
O01229,C0399,Passenger,EAST,Riverside,84.74,D168,Failed,18.6,1.0,2.35,61,East,SME,93.0,0
O01230,C0564,Parcel,Central,NORTH,86.63,D003,Delayed,15.09,2.0,3.74,64,East,Consumer,48.6,0
O01231,C0305,Medical,Airport,East,45.16,,,,,,72,North,Consumer,42.7,0
